# Occupancy state doc/stat_hash_sum_roll.csv
0; 2
1; 0
2; 0
3; 0
4; 0
5; 0
6; 4
7; 0
8; 0
9; 0
10; 0
11; 0
12; 0
13; 0
14; 2
15; 0
16; 4
17; 0
18; 0
19; 0
20; 0
21; 0
22; 0
23; 0
24; 0
25; 0
26; 4
27; 0
28; 4
29; 0
30; 0
31; 0
32; 2
33; 0
34; 0
35; 0
36; 0
37; 8
38; 2
39; 2
40; 2
41; 0
42; 0
43; 14
44; 0
45; 2
46; 12
47; 0
48; 0
49; 0
50; 0
51; 0
52; 0
53; 0
54; 0
55; 0
56; 0
57; 0
58; 0
59; 4
60; 0
61; 0
62; 0
63; 0
64; 66
65; 294
66; 12
67; 106
68; 204
69; 116
70; 14
71; 250
72; 912
73; 24
74; 26
75; 348
76; 92
77; 6
78; 28
79; 96
80; 260
81; 132
82; 16
83; 190
84; 48
85; 36
86; 24
87; 24
88; 144
89; 34
90; 118
91; 6
92; 204
93; 36
94; 48
95; 100
96; 16
97; 22
98; 66
99; 6
100; 58
101; 8
102; 100
103; 4
104; 68
105; 22
106; 4
107; 2
108; 0
109; 2
110; 0
111; 0
112; 0
113; 2
114; 0
115; 0
116; 0
117; 0
118; 0
119; 0
120; 2
121; 0
122; 0
123; 4
124; 0
125; 0
126; 0
127; 0
128; 0
129; 0
130; 0
131; 0
132; 0
133; 0
134; 0
135; 0
136; 0
137; 0
138; 2
139; 0
140; 0
141; 0
142; 4
143; 0
144; 0
145; 0
146; 2
147; 0
148; 0
149; 0
150; 2
151; 0
152; 2
153; 0
154; 0
155; 0
156; 0
157; 0
158; 2
159; 2
160; 0
161; 6
162; 0
163; 0
164; 0
165; 0
166; 0
167; 0
168; 0
169; 0
170; 0
171; 0
172; 2
173; 0
174; 10
175; 0
176; 0
177; 0
178; 0
179; 0
180; 0
181; 0
182; 0
183; 2
184; 0
185; 2
186; 0
187; 2
188; 2
189; 0
190; 0
191; 0
192; 0
193; 0
194; 0
195; 10
196; 0
197; 2
198; 0
199; 2
200; 0
201; 2
202; 16
203; 0
204; 2
205; 2
206; 2
207; 2
208; 0
209; 0
210; 2
211; 6
212; 4
213; 14
214; 10
215; 0
216; 2
217; 2
218; 24
219; 2
220; 2
221; 0
222; 0
223; 0
224; 0
225; 4
226; 4
227; 2
228; 6
229; 6
230; 8
231; 0
232; 0
233; 2
234; 4
235; 0
236; 2
237; 10
238; 0
239; 0
240; 4
241; 0
242; 8
243; 0
244; 8
245; 0
246; 2
247; 2
248; 0
249; 0
250; 0
251; 0
252; 2
253; 0
254; 0
255; 0
256; 0
257; 2
258; 0
259; 0
260; 28
261; 0
262; 0
263; 0
264; 0
265; 0
266; 0
267; 0
268; 2
269; 0
270; 0
271; 0
272; 24
273; 0
274; 0
275; 0
276; 4
277; 12
278; 28
279; 0
280; 14
281; 0
282; 0
283; 0
284; 0
285; 0
286; 0
287; 4
288; 0
289; 2
290; 0
291; 0
292; 0
293; 0
294; 0
295; 0
296; 0
297; 6
298; 0
299; 2
300; 0
301; 0
302; 0
303; 2
304; 0
305; 0
306; 0
307; 22
308; 84
309; 122
310; 28
311; 146
312; 12
313; 0
314; 40
315; 48
316; 72
317; 12
318; 44
319; 4
320; 6
321; 30
322; 90
323; 52
324; 220
325; 12
326; 28
327; 18
328; 8
329; 16
330; 140
331; 10
332; 20
333; 14
334; 32
335; 12
336; 28
337; 6
338; 24
339; 4
340; 4
341; 6
342; 0
343; 10
344; 0
345; 6
346; 0
347; 22
348; 6
349; 0
350; 4
351; 0
352; 4
353; 0
354; 0
355; 0
356; 0
357; 4
358; 0
359; 0
360; 0
361; 0
362; 6
363; 0
364; 40
365; 0
366; 0
367; 0
368; 0
369; 0
370; 0
371; 0
372; 0
373; 0
374; 0
375; 0
376; 0
377; 0
378; 0
379; 0
380; 0
381; 0
382; 0
383; 0
384; 2
385; 2
386; 0
387; 2
388; 0
389; 0
390; 0
391; 0
392; 0
393; 0
394; 0
395; 0
396; 0
397; 0
398; 0
399; 0
400; 0
401; 2
402; 0
403; 0
404; 0
405; 0
406; 0
407; 0
408; 6
409; 2
410; 0
411; 22
412; 0
413; 0
414; 0
415; 0
416; 0
417; 0
418; 0
419; 0
420; 0
421; 0
422; 0
423; 0
424; 0
425; 0
426; 0
427; 0
428; 0
429; 0
430; 0
431; 0
432; 0
433; 0
434; 0
435; 0
436; 0
437; 0
438; 14
439; 4
440; 0
441; 0
442; 0
443; 0
444; 0
445; 0
446; 0
447; 0
448; 2
449; 0
450; 0
451; 0
452; 0
453; 0
454; 0
455; 0
456; 0
457; 0
458; 0
459; 8
460; 0
461; 0
462; 2
463; 0
464; 2
465; 24
466; 0
467; 2
468; 0
469; 0
470; 0
471; 0
472; 2
473; 0
474; 8
475; 0
476; 2
477; 2
478; 0
479; 16
480; 2
481; 0
482; 4
483; 0
484; 6
485; 0
486; 4
487; 2
488; 2
489; 2
490; 0
491; 0
492; 0
493; 2
494; 0
495; 2
496; 0
497; 2
498; 0
499; 0
500; 4
501; 0
502; 0
503; 0
504; 0
505; 0
506; 0
507; 4
508; 2
509; 0
510; 0
511; 0
512; 0
513; 0
514; 4
515; 0
516; 2
517; 2
518; 4
519; 2
520; 38
521; 0
522; 8
523; 0
524; 0
525; 2
526; 0
527; 0
528; 0
529; 30
530; 0
531; 0
532; 0
533; 0
534; 0
535; 0
536; 0
537; 0
538; 0
539; 0
540; 2
541; 6
542; 2
543; 0
544; 0
545; 2
546; 0
547; 4
548; 2
549; 0
550; 42
551; 16
552; 4
553; 64
554; 198
555; 70
556; 64
557; 8
558; 98
559; 18
560; 92
561; 40
562; 98
563; 32
564; 20
565; 46
566; 36
567; 38
568; 78
569; 26
570; 146
571; 28
572; 114
573; 22
574; 20
575; 18
576; 58
577; 118
578; 60
579; 14
580; 34
581; 22
582; 2
583; 2
584; 2
585; 6
586; 6
587; 0
588; 4
589; 16
590; 0
591; 24
592; 2
593; 0
594; 0
595; 2
596; 8
597; 6
598; 0
599; 0
600; 0
601; 0
602; 10
603; 0
604; 0
605; 0
606; 0
607; 20
608; 2
609; 2
610; 0
611; 0
612; 0
613; 0
614; 0
615; 4
616; 0
617; 0
618; 0
619; 0
620; 0
621; 0
622; 0
623; 10
624; 0
625; 2
626; 2
627; 0
628; 0
629; 10
630; 0
631; 2
632; 2
633; 0
634; 0
635; 2
636; 0
637; 0
638; 2
639; 2
640; 0
641; 0
642; 0
643; 0
644; 0
645; 0
646; 4
647; 2
648; 2
649; 0
650; 0
651; 0
652; 0
653; 0
654; 0
655; 0
656; 0
657; 0
658; 0
659; 0
660; 2
661; 0
662; 6
663; 0
664; 0
665; 0
666; 0
667; 0
668; 0
669; 0
670; 0
671; 0
672; 2
673; 0
674; 0
675; 0
676; 0
677; 0
678; 0
679; 0
680; 2
681; 0
682; 2
683; 32
684; 0
685; 0
686; 0
687; 0
688; 2
689; 0
690; 6
691; 0
692; 0
693; 4
694; 2
695; 2
696; 0
697; 2
698; 0
699; 2
700; 4
701; 6
702; 2
703; 20
704; 2
705; 2
706; 0
707; 6
708; 0
709; 0
710; 24
711; 8
712; 10
713; 0
714; 2
715; 2
716; 8
717; 4
718; 6
719; 4
720; 2
721; 18
722; 0
723; 8
724; 2
725; 0
726; 6
727; 2
728; 0
729; 4
730; 0
731; 2
732; 2
733; 0
734; 0
735; 4
736; 0
737; 2
738; 0
739; 0
740; 0
741; 0
742; 2
743; 2
744; 8
745; 0
746; 12
747; 0
748; 0
749; 0
750; 0
751; 0
752; 2
753; 0
754; 0
755; 2
756; 4
757; 0
758; 4
759; 2
760; 2
761; 0
762; 0
763; 2
764; 0
765; 0
766; 0
767; 0
768; 18
769; 2
770; 0
771; 2
772; 0
773; 2
774; 0
775; 0
776; 2
777; 0
778; 0
779; 0
780; 0
781; 6
782; 0
783; 0
784; 0
785; 0
786; 0
787; 0
788; 0
789; 0
790; 2
791; 0
792; 0
793; 6
794; 64
795; 44
796; 74
797; 54
798; 26
799; 38
800; 0
801; 84
802; 14
803; 2
804; 54
805; 2
806; 10
807; 22
808; 6
809; 6
810; 10
811; 0
812; 12
813; 36
814; 68
815; 20
816; 8
817; 8
818; 2
819; 4
820; 24
821; 14
822; 54
823; 6
824; 6
825; 0
826; 8
827; 0
828; 66
829; 2
830; 0
831; 10
832; 0
833; 0
834; 0
835; 0
836; 2
837; 0
838; 22
839; 2
840; 0
841; 0
842; 0
843; 0
844; 0
845; 182
846; 0
847; 2
848; 0
849; 2
850; 0
851; 0
852; 4
853; 0
854; 4
855; 2
856; 0
857; 0
858; 0
859; 0
860; 0
861; 0
862; 2
863; 0
864; 0
865; 4
866; 0
867; 0
868; 0
869; 2
870; 18
871; 2
872; 0
873; 4
874; 10
875; 0
876; 0
877; 0
878; 0
879; 0
880; 0
881; 2
882; 0
883; 0
884; 2
885; 18
886; 0
887; 2
888; 0
889; 2
890; 2
891; 0
892; 0
893; 4
894; 2
895; 0
896; 0
897; 0
898; 0
899; 2
900; 0
901; 0
902; 0
903; 0
904; 2
905; 0
906; 0
907; 0
908; 0
909; 0
910; 0
911; 0
912; 0
913; 2
914; 0
915; 0
916; 0
917; 0
918; 0
919; 0
920; 0
921; 0
922; 0
923; 0
924; 6
925; 0
926; 0
927; 2
928; 2
929; 2
930; 2
931; 0
932; 2
933; 0
934; 0
935; 2
936; 0
937; 2
938; 0
939; 14
940; 6
941; 6
942; 8
943; 0
944; 0
945; 0
946; 0
947; 0
948; 0
949; 0
950; 6
951; 0
952; 0
953; 0
954; 0
